100	32.2912
10100	60.6682
20100	62.282
30100	63.0449
40100	67.5508
50100	65.9611
60100	65.4812
70100	70.1625
80100	70.2986
90100	71.1311
100100	70.6073
110100	72.6908
120100	70.2867
130100	69.9669
140100	75.5696
150100	76.6218
160100	78.6282
170100	75.6256
180100	79.2967
190100	76.124
200100	78.9291
210100	93.6031
220100	76.365
230100	80.6624
240100	80.2853
250100	75.2852
260100	77.516
270100	81.1999
280100	80.4346
290100	81.8143
300100	83.246
310100	82.242
320100	80.5287
330100	80.8265
340100	81.944
350100	82.0691
360100	84.7934
370100	83.3128
380100	84.3368
390100	80.8998
400100	81.0576
410100	80.6821
420100	82.3684
430100	82.3818
440100	83.5316
450100	82.6993
460100	80.7582
470100	83.4399
480100	81.9238
490100	81.2099
500100	81.4174
510100	83.9182
520100	80.525
530100	85.4426
540100	90.725
550100	85.9024
560100	89.8515
570100	85.3122
580100	85.1749
590100	85.5954
600100	85.3413
610100	86.9849
620100	85.726
630100	86.8965
640100	92.7412
650100	85.1184
660100	86.8957
670100	87.1556
680100	87.4569
690100	85.6535
700100	87.2054
710100	85.5297
720100	85.2899
730100	85.4797
740100	88.9859
750100	87.4254
760100	88.7303
770100	86.188
780100	87.6867
790100	85.7937
800100	85.4099
810100	85.818
820100	88.3509
830100	85.7539
840100	85.8308
850100	87.1954
860100	87.4446
870100	85.048
880100	86.8745
890100	85.8359
900100	86.3102
910100	85.3277
920100	89.0224
930100	86.7963
940100	88.3623
950100	87.2851
960100	85.4724
970100	85.5619
980100	85.2915
990100	86.4374
